"","Index","identity","emotion_idx","emotion_cat","type"
"1961",1961,192,"18","Awed","compound"
"1962",1962,195,"18","Awed","compound"
"1963",1963,196,"18","Awed","compound"
"1964",1964,197,"18","Awed","compound"
"1965",1965,201,"18","Awed","compound"
"1966",1966,203,"18","Awed","compound"
"1967",1967,204,"18","Awed","compound"
"1968",1968,205,"18","Awed","compound"
"1969",1969,207,"18","Awed","compound"
"1970",1970,212,"18","Awed","compound"
"1971",1971,213,"18","Awed","compound"
"1972",1972,215,"18","Awed","compound"
"1973",1973,218,"18","Awed","compound"
"1974",1974,221,"18","Awed","compound"
"1975",1975,225,"18","Awed","compound"
"1976",1976,227,"18","Awed","compound"
"1977",1977,228,"18","Awed","compound"
"1978",1978,230,"18","Awed","compound"
"1979",1979,231,"18","Awed","compound"
"1980",1980,232,"18","Awed","compound"
"1981",1981,235,"18","Awed","compound"
"1982",1982,237,"18","Awed","compound"
"1983",1983,239,"18","Awed","compound"
"1984",1984,242,"18","Awed","compound"
"1985",1985,243,"18","Awed","compound"
"1986",1986,250,"18","Awed","compound"
"1987",1987,252,"18","Awed","compound"
"1988",1988,253,"18","Awed","compound"
"1989",1989,255,"18","Awed","compound"
"1990",1990,259,"18","Awed","compound"
"1991",1991,260,"18","Awed","compound"
"1992",1992,262,"18","Awed","compound"
"1993",1993,265,"18","Awed","compound"
"1994",1994,266,"18","Awed","compound"
"1995",1995,267,"18","Awed","compound"
"1996",1996,272,"18","Awed","compound"
"1997",1997,276,"18","Awed","compound"
"1998",1998,277,"18","Awed","compound"
"1999",1999,282,"18","Awed","compound"
"2000",2000,283,"18","Awed","compound"
"2001",2001,286,"18","Awed","compound"
"2002",2002,287,"18","Awed","compound"
"2003",2003,288,"18","Awed","compound"
"2004",2004,289,"18","Awed","compound"
"2005",2005,295,"18","Awed","compound"
"2006",2006,296,"18","Awed","compound"
"2007",2007,298,"18","Awed","compound"
"2008",2008,300,"18","Awed","compound"
"2009",2009,303,"18","Awed","compound"
"2010",2010,305,"18","Awed","compound"
"2011",2011,309,"18","Awed","compound"
"2012",2012,310,"18","Awed","compound"
"2013",2013,312,"18","Awed","compound"
"2014",2014,313,"18","Awed","compound"
"2015",2015,314,"18","Awed","compound"
"2016",2016,315,"18","Awed","compound"
"2017",2017,316,"18","Awed","compound"
"2018",2018,318,"18","Awed","compound"
"2019",2019,319,"18","Awed","compound"
"2020",2020,322,"18","Awed","compound"
"2021",2021,327,"18","Awed","compound"
"2022",2022,331,"18","Awed","compound"
"2023",2023,332,"18","Awed","compound"
"2024",2024,334,"18","Awed","compound"
"2025",2025,345,"18","Awed","compound"
"2026",2026,346,"18","Awed","compound"
"2027",2027,347,"18","Awed","compound"
"2028",2028,349,"18","Awed","compound"
"2029",2029,351,"18","Awed","compound"
"2030",2030,357,"18","Awed","compound"
"2031",2031,359,"18","Awed","compound"
"2032",2032,361,"18","Awed","compound"
"2033",2033,365,"18","Awed","compound"
"2034",2034,366,"18","Awed","compound"
"2035",2035,367,"18","Awed","compound"
"2036",2036,368,"18","Awed","compound"
"2037",2037,369,"18","Awed","compound"
"2038",2038,370,"18","Awed","compound"
"2039",2039,374,"18","Awed","compound"
"2040",2040,375,"18","Awed","compound"
"2041",2041,376,"18","Awed","compound"
"2042",2042,378,"18","Awed","compound"
"2043",2043,382,"18","Awed","compound"
"2044",2044,383,"18","Awed","compound"
"2045",2045,389,"18","Awed","compound"
"2046",2046,391,"18","Awed","compound"
"2047",2047,393,"18","Awed","compound"
"2048",2048,115,"19","Sadly fearful","compound"
"2049",2049,117,"19","Sadly fearful","compound"
"2050",2050,119,"19","Sadly fearful","compound"
"2051",2051,123,"19","Sadly fearful","compound"
"2052",2052,124,"19","Sadly fearful","compound"
"2053",2053,125,"19","Sadly fearful","compound"
"2054",2054,127,"19","Sadly fearful","compound"
"2055",2055,128,"19","Sadly fearful","compound"
"2056",2056,133,"19","Sadly fearful","compound"
"2057",2057,135,"19","Sadly fearful","compound"
"2058",2058,140,"19","Sadly fearful","compound"
"2059",2059,141,"19","Sadly fearful","compound"
"2060",2060,174,"19","Sadly fearful","compound"
"2061",2061,176,"19","Sadly fearful","compound"
"2062",2062,180,"19","Sadly fearful","compound"
"2063",2063,184,"19","Sadly fearful","compound"
"2064",2064,189,"19","Sadly fearful","compound"
"2065",2065,190,"19","Sadly fearful","compound"
"2066",2066,195,"19","Sadly fearful","compound"
"2067",2067,199,"19","Sadly fearful","compound"
"2068",2068,200,"19","Sadly fearful","compound"
"2069",2069,201,"19","Sadly fearful","compound"
"2070",2070,204,"19","Sadly fearful","compound"
"2071",2071,205,"19","Sadly fearful","compound"
"2072",2072,206,"19","Sadly fearful","compound"
"2073",2073,207,"19","Sadly fearful","compound"
"2074",2074,209,"19","Sadly fearful","compound"
"2075",2075,210,"19","Sadly fearful","compound"
"2076",2076,213,"19","Sadly fearful","compound"
"2077",2077,219,"19","Sadly fearful","compound"
"2078",2078,222,"19","Sadly fearful","compound"
"2079",2079,223,"19","Sadly fearful","compound"
"2080",2080,224,"19","Sadly fearful","compound"
"2081",2081,232,"19","Sadly fearful","compound"
"2082",2082,233,"19","Sadly fearful","compound"
"2083",2083,234,"19","Sadly fearful","compound"
"2084",2084,238,"19","Sadly fearful","compound"
"2085",2085,239,"19","Sadly fearful","compound"
"2086",2086,250,"19","Sadly fearful","compound"
"2087",2087,251,"19","Sadly fearful","compound"
"2088",2088,252,"19","Sadly fearful","compound"
"2089",2089,254,"19","Sadly fearful","compound"
"2090",2090,255,"19","Sadly fearful","compound"
"2091",2091,256,"19","Sadly fearful","compound"
"2092",2092,258,"19","Sadly fearful","compound"
"2093",2093,259,"19","Sadly fearful","compound"
"2094",2094,260,"19","Sadly fearful","compound"
"2095",2095,261,"19","Sadly fearful","compound"
"2096",2096,262,"19","Sadly fearful","compound"
"2097",2097,263,"19","Sadly fearful","compound"
"2098",2098,264,"19","Sadly fearful","compound"
"2099",2099,265,"19","Sadly fearful","compound"
"2100",2100,266,"19","Sadly fearful","compound"
"2101",2101,269,"19","Sadly fearful","compound"
"2102",2102,276,"19","Sadly fearful","compound"
"2103",2103,280,"19","Sadly fearful","compound"
"2104",2104,282,"19","Sadly fearful","compound"
"2105",2105,284,"19","Sadly fearful","compound"
"2106",2106,286,"19","Sadly fearful","compound"
"2107",2107,287,"19","Sadly fearful","compound"
"2108",2108,293,"19","Sadly fearful","compound"
"2109",2109,294,"19","Sadly fearful","compound"
"2110",2110,296,"19","Sadly fearful","compound"
"2111",2111,298,"19","Sadly fearful","compound"
"2112",2112,299,"19","Sadly fearful","compound"
"2113",2113,300,"19","Sadly fearful","compound"
"2114",2114,303,"19","Sadly fearful","compound"
"2115",2115,307,"19","Sadly fearful","compound"
"2116",2116,309,"19","Sadly fearful","compound"
"2117",2117,310,"19","Sadly fearful","compound"
"2118",2118,313,"19","Sadly fearful","compound"
"2119",2119,318,"19","Sadly fearful","compound"
"2120",2120,319,"19","Sadly fearful","compound"
"2121",2121,320,"19","Sadly fearful","compound"
"2122",2122,323,"19","Sadly fearful","compound"
"2123",2123,325,"19","Sadly fearful","compound"
"2124",2124,327,"19","Sadly fearful","compound"
"2125",2125,333,"19","Sadly fearful","compound"
"2126",2126,334,"19","Sadly fearful","compound"
"2127",2127,335,"19","Sadly fearful","compound"
"2128",2128,336,"19","Sadly fearful","compound"
"2129",2129,337,"19","Sadly fearful","compound"
"2130",2130,339,"19","Sadly fearful","compound"
"2131",2131,340,"19","Sadly fearful","compound"
"2132",2132,341,"19","Sadly fearful","compound"
"2133",2133,346,"19","Sadly fearful","compound"
"2134",2134,347,"19","Sadly fearful","compound"
"2135",2135,348,"19","Sadly fearful","compound"
"2136",2136,349,"19","Sadly fearful","compound"
"2137",2137,350,"19","Sadly fearful","compound"
"2138",2138,352,"19","Sadly fearful","compound"
"2139",2139,353,"19","Sadly fearful","compound"
"2140",2140,360,"19","Sadly fearful","compound"
"2141",2141,361,"19","Sadly fearful","compound"
"2142",2142,364,"19","Sadly fearful","compound"
"2143",2143,365,"19","Sadly fearful","compound"
"2144",2144,367,"19","Sadly fearful","compound"
"2145",2145,368,"19","Sadly fearful","compound"
"2146",2146,369,"19","Sadly fearful","compound"
"2147",2147,370,"19","Sadly fearful","compound"
"2148",2148,373,"19","Sadly fearful","compound"
"2149",2149,376,"19","Sadly fearful","compound"
"2150",2150,377,"19","Sadly fearful","compound"
"2151",2151,378,"19","Sadly fearful","compound"
"2152",2152,379,"19","Sadly fearful","compound"
"2153",2153,380,"19","Sadly fearful","compound"
"2154",2154,382,"19","Sadly fearful","compound"
"2155",2155,384,"19","Sadly fearful","compound"
"2156",2156,388,"19","Sadly fearful","compound"
"2157",2157,390,"19","Sadly fearful","compound"
"2158",2158,391,"19","Sadly fearful","compound"
"2159",2159,110,"20","Fearfully disgusted","compound"
"2160",2160,111,"20","Fearfully disgusted","compound"
"2161",2161,114,"20","Fearfully disgusted","compound"
"2162",2162,115,"20","Fearfully disgusted","compound"
"2163",2163,116,"20","Fearfully disgusted","compound"
"2164",2164,121,"20","Fearfully disgusted","compound"
"2165",2165,122,"20","Fearfully disgusted","compound"
"2166",2166,124,"20","Fearfully disgusted","compound"
"2167",2167,125,"20","Fearfully disgusted","compound"
"2168",2168,128,"20","Fearfully disgusted","compound"
"2169",2169,129,"20","Fearfully disgusted","compound"
"2170",2170,130,"20","Fearfully disgusted","compound"
"2171",2171,131,"20","Fearfully disgusted","compound"
"2172",2172,132,"20","Fearfully disgusted","compound"
"2173",2173,134,"20","Fearfully disgusted","compound"
"2174",2174,141,"20","Fearfully disgusted","compound"
"2175",2175,144,"20","Fearfully disgusted","compound"
"2176",2176,176,"20","Fearfully disgusted","compound"
"2177",2177,178,"20","Fearfully disgusted","compound"
"2178",2178,179,"20","Fearfully disgusted","compound"
"2179",2179,185,"20","Fearfully disgusted","compound"
"2180",2180,194,"20","Fearfully disgusted","compound"
"2181",2181,195,"20","Fearfully disgusted","compound"
"2182",2182,196,"20","Fearfully disgusted","compound"
"2183",2183,199,"20","Fearfully disgusted","compound"
"2184",2184,200,"20","Fearfully disgusted","compound"
"2185",2185,201,"20","Fearfully disgusted","compound"
"2186",2186,206,"20","Fearfully disgusted","compound"
"2187",2187,209,"20","Fearfully disgusted","compound"
"2188",2188,215,"20","Fearfully disgusted","compound"
"2189",2189,216,"20","Fearfully disgusted","compound"
"2190",2190,217,"20","Fearfully disgusted","compound"
"2191",2191,219,"20","Fearfully disgusted","compound"
"2192",2192,220,"20","Fearfully disgusted","compound"
"2193",2193,221,"20","Fearfully disgusted","compound"
"2194",2194,225,"20","Fearfully disgusted","compound"
"2195",2195,226,"20","Fearfully disgusted","compound"
"2196",2196,228,"20","Fearfully disgusted","compound"
"2197",2197,231,"20","Fearfully disgusted","compound"
"2198",2198,232,"20","Fearfully disgusted","compound"
"2199",2199,234,"20","Fearfully disgusted","compound"
"2200",2200,239,"20","Fearfully disgusted","compound"
"2201",2201,243,"20","Fearfully disgusted","compound"
"2202",2202,252,"20","Fearfully disgusted","compound"
"2203",2203,253,"20","Fearfully disgusted","compound"
"2204",2204,254,"20","Fearfully disgusted","compound"
"2205",2205,256,"20","Fearfully disgusted","compound"
"2206",2206,261,"20","Fearfully disgusted","compound"
"2207",2207,263,"20","Fearfully disgusted","compound"
"2208",2208,264,"20","Fearfully disgusted","compound"
"2209",2209,265,"20","Fearfully disgusted","compound"
"2210",2210,267,"20","Fearfully disgusted","compound"
"2211",2211,269,"20","Fearfully disgusted","compound"
"2212",2212,271,"20","Fearfully disgusted","compound"
"2213",2213,277,"20","Fearfully disgusted","compound"
"2214",2214,279,"20","Fearfully disgusted","compound"
"2215",2215,280,"20","Fearfully disgusted","compound"
"2216",2216,281,"20","Fearfully disgusted","compound"
"2217",2217,285,"20","Fearfully disgusted","compound"
"2218",2218,286,"20","Fearfully disgusted","compound"
"2219",2219,289,"20","Fearfully disgusted","compound"
"2220",2220,292,"20","Fearfully disgusted","compound"
"2221",2221,293,"20","Fearfully disgusted","compound"
"2222",2222,294,"20","Fearfully disgusted","compound"
"2223",2223,295,"20","Fearfully disgusted","compound"
"2224",2224,296,"20","Fearfully disgusted","compound"
"2225",2225,299,"20","Fearfully disgusted","compound"
"2226",2226,300,"20","Fearfully disgusted","compound"
"2227",2227,301,"20","Fearfully disgusted","compound"
"2228",2228,302,"20","Fearfully disgusted","compound"
"2229",2229,303,"20","Fearfully disgusted","compound"
"2230",2230,305,"20","Fearfully disgusted","compound"
"2231",2231,306,"20","Fearfully disgusted","compound"
"2232",2232,309,"20","Fearfully disgusted","compound"
"2233",2233,310,"20","Fearfully disgusted","compound"
"2234",2234,312,"20","Fearfully disgusted","compound"
"2235",2235,313,"20","Fearfully disgusted","compound"
"2236",2236,314,"20","Fearfully disgusted","compound"
"2237",2237,318,"20","Fearfully disgusted","compound"
"2238",2238,320,"20","Fearfully disgusted","compound"
"2239",2239,322,"20","Fearfully disgusted","compound"
"2240",2240,325,"20","Fearfully disgusted","compound"
"2241",2241,326,"20","Fearfully disgusted","compound"
"2242",2242,331,"20","Fearfully disgusted","compound"
"2243",2243,339,"20","Fearfully disgusted","compound"
"2244",2244,340,"20","Fearfully disgusted","compound"
"2245",2245,341,"20","Fearfully disgusted","compound"
"2246",2246,344,"20","Fearfully disgusted","compound"
"2247",2247,346,"20","Fearfully disgusted","compound"
"2248",2248,351,"20","Fearfully disgusted","compound"
"2249",2249,352,"20","Fearfully disgusted","compound"
"2250",2250,353,"20","Fearfully disgusted","compound"
"2251",2251,355,"20","Fearfully disgusted","compound"
"2252",2252,357,"20","Fearfully disgusted","compound"
"2253",2253,360,"20","Fearfully disgusted","compound"
"2254",2254,361,"20","Fearfully disgusted","compound"
"2255",2255,363,"20","Fearfully disgusted","compound"
"2256",2256,364,"20","Fearfully disgusted","compound"
"2257",2257,365,"20","Fearfully disgusted","compound"
"2258",2258,368,"20","Fearfully disgusted","compound"
"2259",2259,369,"20","Fearfully disgusted","compound"
"2260",2260,370,"20","Fearfully disgusted","compound"
"2261",2261,374,"20","Fearfully disgusted","compound"
"2262",2262,376,"20","Fearfully disgusted","compound"
"2263",2263,377,"20","Fearfully disgusted","compound"
"2264",2264,378,"20","Fearfully disgusted","compound"
"2265",2265,379,"20","Fearfully disgusted","compound"
"2266",2266,380,"20","Fearfully disgusted","compound"
"2267",2267,382,"20","Fearfully disgusted","compound"
"2268",2268,384,"20","Fearfully disgusted","compound"
"2269",2269,386,"20","Fearfully disgusted","compound"
"2270",2270,387,"20","Fearfully disgusted","compound"
"2271",2271,388,"20","Fearfully disgusted","compound"
"2272",2272,389,"20","Fearfully disgusted","compound"
"2273",2273,392,"20","Fearfully disgusted","compound"
"2274",2274,111,"21","Fearfully angry","compound"
"2275",2275,113,"21","Fearfully angry","compound"
"2276",2276,118,"21","Fearfully angry","compound"
"2277",2277,121,"21","Fearfully angry","compound"
"2278",2278,123,"21","Fearfully angry","compound"
"2279",2279,124,"21","Fearfully angry","compound"
"2280",2280,125,"21","Fearfully angry","compound"
"2281",2281,126,"21","Fearfully angry","compound"
"2282",2282,127,"21","Fearfully angry","compound"
"2283",2283,128,"21","Fearfully angry","compound"
"2284",2284,130,"21","Fearfully angry","compound"
"2285",2285,131,"21","Fearfully angry","compound"
"2286",2286,133,"21","Fearfully angry","compound"
"2287",2287,134,"21","Fearfully angry","compound"
"2288",2288,176,"21","Fearfully angry","compound"
"2289",2289,178,"21","Fearfully angry","compound"
"2290",2290,181,"21","Fearfully angry","compound"
"2291",2291,182,"21","Fearfully angry","compound"
"2292",2292,184,"21","Fearfully angry","compound"
"2293",2293,185,"21","Fearfully angry","compound"
"2294",2294,191,"21","Fearfully angry","compound"
"2295",2295,192,"21","Fearfully angry","compound"
"2296",2296,193,"21","Fearfully angry","compound"
"2297",2297,195,"21","Fearfully angry","compound"
"2298",2298,196,"21","Fearfully angry","compound"
"2299",2299,198,"21","Fearfully angry","compound"
"2300",2300,202,"21","Fearfully angry","compound"
"2301",2301,204,"21","Fearfully angry","compound"
"2302",2302,205,"21","Fearfully angry","compound"
"2303",2303,206,"21","Fearfully angry","compound"
"2304",2304,208,"21","Fearfully angry","compound"
"2305",2305,211,"21","Fearfully angry","compound"
"2306",2306,212,"21","Fearfully angry","compound"
"2307",2307,214,"21","Fearfully angry","compound"
"2308",2308,216,"21","Fearfully angry","compound"
"2309",2309,217,"21","Fearfully angry","compound"
"2310",2310,220,"21","Fearfully angry","compound"
"2311",2311,221,"21","Fearfully angry","compound"
"2312",2312,225,"21","Fearfully angry","compound"
"2313",2313,226,"21","Fearfully angry","compound"
"2314",2314,227,"21","Fearfully angry","compound"
"2315",2315,228,"21","Fearfully angry","compound"
"2316",2316,229,"21","Fearfully angry","compound"
"2317",2317,230,"21","Fearfully angry","compound"
"2318",2318,231,"21","Fearfully angry","compound"
"2319",2319,232,"21","Fearfully angry","compound"
"2320",2320,233,"21","Fearfully angry","compound"
"2321",2321,234,"21","Fearfully angry","compound"
"2322",2322,235,"21","Fearfully angry","compound"
"2323",2323,236,"21","Fearfully angry","compound"
"2324",2324,237,"21","Fearfully angry","compound"
"2325",2325,240,"21","Fearfully angry","compound"
"2326",2326,250,"21","Fearfully angry","compound"
"2327",2327,251,"21","Fearfully angry","compound"
"2328",2328,252,"21","Fearfully angry","compound"
"2329",2329,253,"21","Fearfully angry","compound"
"2330",2330,254,"21","Fearfully angry","compound"
"2331",2331,255,"21","Fearfully angry","compound"
"2332",2332,258,"21","Fearfully angry","compound"
"2333",2333,259,"21","Fearfully angry","compound"
"2334",2334,260,"21","Fearfully angry","compound"
"2335",2335,261,"21","Fearfully angry","compound"
"2336",2336,262,"21","Fearfully angry","compound"
"2337",2337,263,"21","Fearfully angry","compound"
"2338",2338,265,"21","Fearfully angry","compound"
"2339",2339,270,"21","Fearfully angry","compound"
"2340",2340,271,"21","Fearfully angry","compound"
"2341",2341,278,"21","Fearfully angry","compound"
"2342",2342,281,"21","Fearfully angry","compound"
"2343",2343,283,"21","Fearfully angry","compound"
"2344",2344,284,"21","Fearfully angry","compound"
"2345",2345,287,"21","Fearfully angry","compound"
"2346",2346,289,"21","Fearfully angry","compound"
"2347",2347,292,"21","Fearfully angry","compound"
"2348",2348,293,"21","Fearfully angry","compound"
"2349",2349,295,"21","Fearfully angry","compound"
"2350",2350,296,"21","Fearfully angry","compound"
"2351",2351,299,"21","Fearfully angry","compound"
"2352",2352,300,"21","Fearfully angry","compound"
"2353",2353,302,"21","Fearfully angry","compound"
"2354",2354,305,"21","Fearfully angry","compound"
"2355",2355,306,"21","Fearfully angry","compound"
"2356",2356,311,"21","Fearfully angry","compound"
"2357",2357,316,"21","Fearfully angry","compound"
"2358",2358,322,"21","Fearfully angry","compound"
"2359",2359,323,"21","Fearfully angry","compound"
"2360",2360,327,"21","Fearfully angry","compound"
"2361",2361,331,"21","Fearfully angry","compound"
"2362",2362,333,"21","Fearfully angry","compound"
"2363",2363,335,"21","Fearfully angry","compound"
"2364",2364,336,"21","Fearfully angry","compound"
"2365",2365,341,"21","Fearfully angry","compound"
"2366",2366,343,"21","Fearfully angry","compound"
"2367",2367,345,"21","Fearfully angry","compound"
"2368",2368,346,"21","Fearfully angry","compound"
"2369",2369,348,"21","Fearfully angry","compound"
"2370",2370,350,"21","Fearfully angry","compound"
"2371",2371,351,"21","Fearfully angry","compound"
"2372",2372,352,"21","Fearfully angry","compound"
"2373",2373,353,"21","Fearfully angry","compound"
"2374",2374,355,"21","Fearfully angry","compound"
"2375",2375,356,"21","Fearfully angry","compound"
"2376",2376,359,"21","Fearfully angry","compound"
"2377",2377,363,"21","Fearfully angry","compound"
"2378",2378,365,"21","Fearfully angry","compound"
"2379",2379,366,"21","Fearfully angry","compound"
"2380",2380,369,"21","Fearfully angry","compound"
"2381",2381,370,"21","Fearfully angry","compound"
"2382",2382,373,"21","Fearfully angry","compound"
"2383",2383,374,"21","Fearfully angry","compound"
"2384",2384,376,"21","Fearfully angry","compound"
"2385",2385,377,"21","Fearfully angry","compound"
"2386",2386,380,"21","Fearfully angry","compound"
"2387",2387,382,"21","Fearfully angry","compound"
"2388",2388,387,"21","Fearfully angry","compound"
"2389",2389,388,"21","Fearfully angry","compound"
"2390",2390,392,"21","Fearfully angry","compound"
"2391",2391,110,"22","Sadly disgusted","compound"
"2392",2392,113,"22","Sadly disgusted","compound"
"2393",2393,115,"22","Sadly disgusted","compound"
"2394",2394,116,"22","Sadly disgusted","compound"
"2395",2395,117,"22","Sadly disgusted","compound"
"2396",2396,121,"22","Sadly disgusted","compound"
"2397",2397,125,"22","Sadly disgusted","compound"
"2398",2398,128,"22","Sadly disgusted","compound"
"2399",2399,129,"22","Sadly disgusted","compound"
"2400",2400,131,"22","Sadly disgusted","compound"
"2401",2401,132,"22","Sadly disgusted","compound"
"2402",2402,133,"22","Sadly disgusted","compound"
"2403",2403,135,"22","Sadly disgusted","compound"
"2404",2404,140,"22","Sadly disgusted","compound"
"2405",2405,142,"22","Sadly disgusted","compound"
"2406",2406,144,"22","Sadly disgusted","compound"
"2407",2407,148,"22","Sadly disgusted","compound"
"2408",2408,176,"22","Sadly disgusted","compound"
"2409",2409,179,"22","Sadly disgusted","compound"
"2410",2410,182,"22","Sadly disgusted","compound"
"2411",2411,184,"22","Sadly disgusted","compound"
"2412",2412,185,"22","Sadly disgusted","compound"
"2413",2413,187,"22","Sadly disgusted","compound"
"2414",2414,195,"22","Sadly disgusted","compound"
"2415",2415,196,"22","Sadly disgusted","compound"
"2416",2416,197,"22","Sadly disgusted","compound"
"2417",2417,199,"22","Sadly disgusted","compound"
"2418",2418,206,"22","Sadly disgusted","compound"
"2419",2419,208,"22","Sadly disgusted","compound"
"2420",2420,211,"22","Sadly disgusted","compound"
"2421",2421,217,"22","Sadly disgusted","compound"
"2422",2422,219,"22","Sadly disgusted","compound"
"2423",2423,221,"22","Sadly disgusted","compound"
"2424",2424,222,"22","Sadly disgusted","compound"
"2425",2425,223,"22","Sadly disgusted","compound"
"2426",2426,227,"22","Sadly disgusted","compound"
"2427",2427,228,"22","Sadly disgusted","compound"
"2428",2428,230,"22","Sadly disgusted","compound"
"2429",2429,232,"22","Sadly disgusted","compound"
"2430",2430,233,"22","Sadly disgusted","compound"
"2431",2431,235,"22","Sadly disgusted","compound"
"2432",2432,236,"22","Sadly disgusted","compound"
"2433",2433,241,"22","Sadly disgusted","compound"
"2434",2434,253,"22","Sadly disgusted","compound"
"2435",2435,254,"22","Sadly disgusted","compound"
"2436",2436,257,"22","Sadly disgusted","compound"
"2437",2437,258,"22","Sadly disgusted","compound"
"2438",2438,261,"22","Sadly disgusted","compound"
"2439",2439,262,"22","Sadly disgusted","compound"
"2440",2440,265,"22","Sadly disgusted","compound"
"2441",2441,269,"22","Sadly disgusted","compound"
"2442",2442,270,"22","Sadly disgusted","compound"
"2443",2443,273,"22","Sadly disgusted","compound"
"2444",2444,277,"22","Sadly disgusted","compound"
"2445",2445,278,"22","Sadly disgusted","compound"
"2446",2446,280,"22","Sadly disgusted","compound"
"2447",2447,282,"22","Sadly disgusted","compound"
"2448",2448,283,"22","Sadly disgusted","compound"
"2449",2449,285,"22","Sadly disgusted","compound"
"2450",2450,287,"22","Sadly disgusted","compound"
"2451",2451,288,"22","Sadly disgusted","compound"
"2452",2452,292,"22","Sadly disgusted","compound"
"2453",2453,293,"22","Sadly disgusted","compound"
"2454",2454,296,"22","Sadly disgusted","compound"
"2455",2455,298,"22","Sadly disgusted","compound"
"2456",2456,299,"22","Sadly disgusted","compound"
"2457",2457,302,"22","Sadly disgusted","compound"
"2458",2458,303,"22","Sadly disgusted","compound"
"2459",2459,309,"22","Sadly disgusted","compound"
"2460",2460,311,"22","Sadly disgusted","compound"
"2461",2461,312,"22","Sadly disgusted","compound"
"2462",2462,314,"22","Sadly disgusted","compound"
"2463",2463,318,"22","Sadly disgusted","compound"
"2464",2464,320,"22","Sadly disgusted","compound"
"2465",2465,322,"22","Sadly disgusted","compound"
"2466",2466,325,"22","Sadly disgusted","compound"
"2467",2467,327,"22","Sadly disgusted","compound"
"2468",2468,331,"22","Sadly disgusted","compound"
"2469",2469,332,"22","Sadly disgusted","compound"
"2470",2470,335,"22","Sadly disgusted","compound"
"2471",2471,337,"22","Sadly disgusted","compound"
"2472",2472,338,"22","Sadly disgusted","compound"
"2473",2473,339,"22","Sadly disgusted","compound"
"2474",2474,340,"22","Sadly disgusted","compound"
"2475",2475,341,"22","Sadly disgusted","compound"
"2476",2476,343,"22","Sadly disgusted","compound"
"2477",2477,345,"22","Sadly disgusted","compound"
"2478",2478,346,"22","Sadly disgusted","compound"
"2479",2479,348,"22","Sadly disgusted","compound"
"2480",2480,349,"22","Sadly disgusted","compound"
"2481",2481,351,"22","Sadly disgusted","compound"
"2482",2482,352,"22","Sadly disgusted","compound"
"2483",2483,353,"22","Sadly disgusted","compound"
"2484",2484,355,"22","Sadly disgusted","compound"
"2485",2485,361,"22","Sadly disgusted","compound"
"2486",2486,364,"22","Sadly disgusted","compound"
"2487",2487,365,"22","Sadly disgusted","compound"
"2488",2488,367,"22","Sadly disgusted","compound"
"2489",2489,368,"22","Sadly disgusted","compound"
"2490",2490,369,"22","Sadly disgusted","compound"
"2491",2491,370,"22","Sadly disgusted","compound"
"2492",2492,374,"22","Sadly disgusted","compound"
"2493",2493,377,"22","Sadly disgusted","compound"
"2494",2494,378,"22","Sadly disgusted","compound"
"2495",2495,381,"22","Sadly disgusted","compound"
"2496",2496,382,"22","Sadly disgusted","compound"
"2497",2497,386,"22","Sadly disgusted","compound"
"2498",2498,391,"22","Sadly disgusted","compound"
"2499",2499,392,"22","Sadly disgusted","compound"
"2500",2500,393,"22","Sadly disgusted","compound"
